,Scenario,942,1515,1516,1517,1518,1519,1520,2331,2332,2333,2334,2335,2336,3312,3562,6321
0,timeSeries_CH1SP0SE1WE0BP1RE0CO0DI0WO0CS0.csv,89397585146.10854,517144662057.3721,315551646922.929,179533076957.86188,15977932354.515892,84124237703.03731,37343277551.90229,119839669076.12311,33424784191.955185,358635040141.34406,43002534523.215866,74412253152.13681,127556672317.44452,54655402114.50468,99410866475.62738,270919474860.29044
1,timeSeries_CH1SP0SE1WE1BP1RE0CO1DI1WO0CS0.csv,83560594909.13518,478939318647.39197,294606916817.53125,167252879343.8271,14834686543.281704,78735294123.76424,34481687439.57613,112399699594.91579,31317604501.5303,336697647855.3476,41880231800.02674,69125380589.61383,118263077016.7152,50989870698.73814,92975001354.88615,253698762536.76486
2,timeSeries_CH0SP1SE0WE0BP0RE1CO0DI0WO1CS0.csv,88857959145.78967,506862980762.7931,313762222614.87573,177602660850.99872,15775757485.978962,83326513888.43953,36612137544.2759,119590044379.13083,33502358513.420513,358366392439.17914,47257691215.5426,73492128981.94778,125954838858.77885,54164317204.439255,97508412100.97426,269619431952.9961
3,timeSeries_CH1SP1SE0WE0BP1RE0CO0DI1WO1CS0.csv,88422082208.42406,503817176738.78485,311511273270.97034,176662879859.19833,15519420977.344389,82652106713.39435,36311016982.149605,118696281508.82469,33120499778.090916,355856079455.4013,46205381927.009026,72712531006.34206,124603443277.50606,53514216096.86649,96597899599.72232,267923292263.6569
4,timeSeries_CH1SP0SE1WE0BP0RE1CO0DI1WO0CS1.csv,88282117332.34894,495096867108.162,310166268364.33154,175593807446.60568,15504346250.882679,83363237896.75874,35097511225.57315,118766580518.56197,33271358035.253468,355261312233.48254,47900613967.62649,73190025037.38634,124786400223.35596,54276466739.38617,97185093463.1497,268369768430.64917
5,timeSeries_CH1SP0SE1WE0BP0RE1CO0DI0WO1CS1.csv,88765377481.62286,507169611297.5627,313631477461.1065,177928735012.0528,15589356907.315056,83997351381.44582,35839546375.67475,119413119063.4856,33660832714.036343,358304561782.7774,49045779985.38221,74144556744.33856,126606225964.3613,54512252497.819145,98617968847.67505,270305424054.50922
6,timeSeries_CH1SP0SE1WE0BP0RE1CO0DI1WO0CS0.csv,87925463058.10872,495142815497.4016,310169815807.2361,175589939892.15482,15473230180.823347,83506934573.11453,34601569741.6926,118866697341.88501,33211983341.968685,355629857164.6667,47191304116.50446,73275910109.10504,124852351418.86981,54136082266.531166,97018866532.41792,268176957906.76547
7,timeSeries_CH0SP0SE1WE0BP1RE1CO0DI1WO1CS0.csv,87809005135.37813,494208054884.7847,309645995334.6008,174915532187.62564,15511254707.68361,83452772753.99411,34254499954.570072,118556691489.77728,33251722272.88444,353711365933.487,43068137842.26246,73083559560.88496,124820093351.33804,53925404969.52183,96807597205.02606,267627751130.898
8,timeSeries_CH0SP0SE1WE1BP1RE0CO0DI0WO0CS0.csv,83920362539.96779,486865382674.6026,295518947335.46265,168799878721.5306,14894519279.54539,78818491975.4384,35497359274.348366,112410210407.92499,31515058873.248737,336751265492.1559,41165528742.647835,69837770299.44739,119682112445.84898,51309862159.41991,94043210051.65652,254273231618.74606
9,timeSeries_CH0SP1SE0WE0BP1RE1CO0DI1WO1CS0.csv,87147885245.39926,489981884960.98444,308073908584.1419,173923738088.4435,15328791123.01738,82347792105.26474,34045503841.62806,117882123774.9285,32959078434.487904,351652929936.1749,43092973394.640305,71881381059.57222,123303121347.29218,53076012413.329765,95480961977.84773,265880943882.96725
10,timeSeries_CH0SP1SE0WE1BP0RE1CO1DI0WO0CS1.csv,83625503581.95401,479624190031.2647,296192035697.3075,167931359717.99243,14901349584.402554,78556721853.52832,34880433004.79563,112576884999.68399,31558784789.32347,338008585922.97595,45564185495.01429,69098505062.48398,118597166412.31966,50944963687.86199,92904138358.01862,254288428948.58682
11,timeSeries_CH1SP0SE1WE0BP1RE1CO1DI0WO0CS1.csv,88330242610.08266,501504568740.6856,310869852137.0451,176483165329.77536,15538267302.995483,83459702930.6946,35817042233.129875,118549749027.8989,33204503551.095695,353956818615.3445,43975301263.76629,73415281129.0082,125407461716.2437,54284659092.979256,97989110475.36842,267876015001.19843
12,timeSeries_CH1SP0SE0WE0BP1RE1CO0DI0WO1CS1.csv,88562565771.83984,503355223836.4602,311896260471.003,177284065145.57443,15512552927.318048,84087240803.8999,35307096775.90603,119443164408.86913,33344528997.160995,355466832783.97003,41942792281.55189,74093408047.72101,126571086357.84686,54450325307.05237,97896822417.50546,269712333361.30847
13,timeSeries_CH1SP0SE0WE0BP1RE0CO0DI1WO0CS0.csv,88590619076.27705,508430054638.2328,313055795799.8509,178153565020.5315,15776608466.048733,83607435188.76523,36581644028.611534,119330567066.8362,33503632852.630234,357002123828.51697,44568775641.86,73677605436.01068,126190771191.52403,54384238190.27392,97891863574.67023,269427560231.52213
14,timeSeries_CH0SP0SE0WE0BP1RE0CO1DI0WO1CS0.csv,88624929485.60551,513245594757.1267,312333539113.3436,178373128103.4998,15754520502.163982,83696879028.21156,37458035733.76482,118916915389.03542,33313935445.20252,356066902134.64795,44093465656.89689,73866337725.34247,126550391691.69276,54217723340.01729,99004720896.18187,269097209532.64703
15,timeSeries_CH0SP0SE0WE1BP0RE0CO0DI0WO0CS1.csv,84047600035.03703,489780794976.5174,297077168179.9604,169526583697.5712,15003915852.643286,78952339079.12616,35909641124.055336,112762159499.73407,31512965562.124504,340332547766.1847,49146198141.40607,69979699726.45337,119611712937.94305,51392217971.007835,94300915033.36916,254705276120.67117
16,timeSeries_CH0SP1SE1WE0BP1RE1CO0DI0WO1CS1.csv,88603030112.51416,506223481535.4017,312330834776.99457,177347977537.03525,15652453736.255007,83469281464.1636,36721835014.846855,119353556859.6039,33458494433.973434,356489645965.9368,42968641563.540504,73565533526.79514,125770422237.4358,54260689971.508995,97694208039.56961,268843038698.85858
17,timeSeries_CH0SP1SE1WE0BP1RE0CO1DI1WO0CS0.csv,87603528221.99734,501451481222.2042,309431484572.5033,175597615785.5197,15512547308.02974,81632291099.15067,36801411673.269424,117673135935.31255,32833517359.75692,353431243446.0154,44914482762.44488,71808796310.20598,123315445603.22261,52944337910.678246,96208961965.44695,265182480398.74814
18,timeSeries_CH0SP1SE0WE1BP1RE0CO0DI0WO1CS1.csv,83979199515.93283,486199772344.3032,295930322998.5482,168630856229.33377,14919147961.8022,78562273696.61127,35586834933.2818,112304492083.74295,31356241442.642525,337815524547.7707,42791416369.81812,69354296451.4926,119001310013.37265,51026663001.93708,93353133660.5911,253791719603.95493
19,timeSeries_CH1SP0SE1WE0BP0RE0CO0DI0WO1CS0.csv,89531296566.2091,518304870545.7261,316055255759.93854,180216651120.35455,15828290685.614971,84289608742.86269,37561458641.050835,120102592956.43492,33753137121.30969,361691829087.8486,50315893500.20616,74359819246.83394,127295475143.16414,54765088583.23064,99870064209.427,271697089456.32394
20,timeSeries_CH0SP1SE1WE0BP0RE0CO0DI1WO0CS1.csv,88552326352.5063,508197996296.1924,313276538494.62524,177730012259.23856,15667205588.139124,82845974496.73477,37485442819.099686,119291338881.58577,33287222771.67586,358753567378.0767,49589015780.16903,72787135286.65302,125031522643.02365,53651986855.46674,97537610100.669,268412407284.33255
21,timeSeries_CH0SP0SE1WE1BP0RE1CO1DI0WO0CS1.csv,84251130069.00467,482811045025.5142,296562428550.51074,168830627844.4949,14956281402.380754,79379773832.96793,34925448776.93206,112992492546.16054,31642527135.9389,339507323742.6357,47129758048.19867,69900302134.41107,119696043045.82135,51485749431.826675,94178768216.27649,255550829682.63586
22,timeSeries_CH0SP1SE0WE0BP0RE0CO0DI0WO1CS1.csv,89329693142.3328,519354883083.4069,316407894208.7616,180152677981.60388,15923759068.92022,83859448887.80406,38027384501.819305,120361693039.69603,33537722358.354317,361498683827.281,51253493853.71497,73884830567.60123,127009798661.12256,54424409240.40926,99044989941.39166,271140661494.43866
23,timeSeries_CH0SP1SE0WE1BP0RE1CO0DI0WO1CS1.csv,83798611357.21121,480124924349.4323,295615135494.8188,167899265154.17438,14903986727.171642,78525394855.31961,35065325119.25843,112482419294.50919,31317677727.121677,338572387100.4751,46770225886.48352,69242858381.09502,118651195125.14516,50946808570.33537,92769347186.63916,253299257582.60797
24,timeSeries_CH1SP0SE0WE0BP0RE0CO1DI0WO0CS0.csv,88958675504.41446,515129544476.5319,313796301487.1701,178843255181.36804,15850351383.854239,83595559239.97713,37322729609.33121,119411807863.21387,33503109799.62269,359146346119.08203,50651705956.85274,73934189617.5183,126821143912.94165,54479011314.586716,99269439385.33241,269402599053.4646
25,timeSeries_CH0SP1SE1WE1BP0RE1CO1DI0WO1CS0.csv,83823866198.86368,479875657625.3883,295250203824.81104,167670566234.4326,14852371569.625217,78679118912.01643,34812252958.17117,112896600795.55238,31451087819.236675,338298334128.5548,45546875244.20607,68996053906.41585,118234785124.11517,51084614217.64183,92781052395.76576,254383037969.64026
26,timeSeries_CH0SP0SE1WE0BP0RE0CO0DI0WO0CS0.csv,89733058773.87608,521550057575.3617,316842354420.91046,180148314917.6989,15960514787.15234,84345350929.71379,38064977222.313065,119926427812.75632,33767272749.26439,361506211035.48663,50222338451.56433,74661685007.82214,127742457201.30336,54960017279.68037,100051147656.8533,271696123019.124
27,timeSeries_CH0SP1SE0WE1BP0RE0CO0DI0WO1CS1.csv,84123591393.9501,488312039427.22314,296898349150.07336,168947257613.70657,14943336131.875761,78568318055.61833,35897555298.99427,112669286654.43237,31536443149.860706,339956058044.33386,48931751906.155426,69350340318.22545,119222773156.95775,51110485385.06345,93631336927.43295,254325973865.11105
28,timeSeries_CH1SP0SE1WE0BP1RE1CO0DI0WO0CS1.csv,88975116837.85239,506418833423.6449,312724690498.40045,177801324737.5921,15693840268.311792,83955750020.2183,36021071241.74232,119536419092.31839,33469945725.80998,356730403229.3918,44020780135.57208,74230267729.13226,126895498720.21103,54664553754.79983,98558904472.51491,270035935819.4374
29,timeSeries_CH0SP0SE1WE1BP0RE0CO0DI0WO0CS0.csv,84108588474.21765,489766990596.6333,297002573739.99066,169376233109.34033,15015756166.902948,78998125193.98616,35910186885.395935,112770529696.20174,31460644547.100136,339946864068.9839,47823157745.418785,69911926582.30594,119760007537.17984,51590934944.7667,94375775449.45369,254789719784.17126
30,timeSeries_CH1SP1SE0WE0BP1RE1CO0DI0WO1CS0.csv,88443307421.3158,501175761850.95856,312228110416.18567,176689612213.22223,15523121917.376795,83350025534.84877,35014319926.09654,119137762770.41632,33378014402.119392,354704384716.3662,42099197193.23313,73436710215.72005,125646760427.96489,54212604441.57489,97148836977.22949,268622394858.8788
31,timeSeries_CH1SP0SE0WE0BP0RE1CO0DI0WO1CS1.csv,89008119835.80424,506231139724.19403,313362221823.13165,178055640275.27737,15669370973.687172,84061143490.14914,35575715927.50829,119815102292.00734,33547351136.792286,359148417204.461,48678723156.75198,74206049347.63707,126563110069.48909,54656682393.80872,98574498458.61935,270231447370.64124
32,timeSeries_CH0SP0SE1WE1BP1RE0CO1DI1WO0CS0.csv,83695312200.53172,480627944823.0201,294208651004.3949,167642122456.6468,14802301361.775822,78731717621.53098,34901334473.96448,112415407659.56352,31342814705.270397,336588269893.74426,41871111245.78763,69232842986.33871,118539387786.82292,51129895037.747,93359321491.80594,254153840698.47412
33,timeSeries_CH1SP0SE1WE1BP0RE1CO0DI1WO0CS1.csv,83051488246.91853,471339713737.3973,292945330190.9003,166207983910.1787,14639946011.567766,78351878504.62122,33694223799.735462,111955028484.27753,31393745010.92025,335612936729.2106,46828394703.671906,68901040752.71138,117820893162.55225,51030536654.0508,92433639064.50052,252241275187.60245
34,timeSeries_CH1SP1SE0WE0BP0RE1CO0DI1WO0CS1.csv,87586245692.25621,491902972339.7578,308674632626.5526,174326660278.34396,15347101044.316135,82493956282.18344,35103108024.30577,118129404265.82957,33209199648.76132,354061924300.61127,48143946755.62233,72213928516.60172,123392266219.82246,53242235630.43051,96054722995.86371,266058641908.27646
35,timeSeries_CH0SP1SE1WE0BP0RE1CO0DI0WO1CS0.csv,88889198640.36505,507182200283.5324,313512854645.6185,178383797403.59326,15755548793.664322,83587239441.30267,36786582685.050026,119762715038.86528,33458304687.659447,357860217856.8344,46678372246.84489,73735545328.41548,126123837601.08392,54246558532.128075,97577168256.22893,269571933978.4615
36,timeSeries_CH1SP0SE1WE0BP1RE0CO1DI1WO0CS0.csv,88179160395.3538,503005220568.27576,310072081653.7065,176324941690.54416,15517216443.606766,82878262144.10466,36115065490.60719,118567106284.15918,33168170860.88907,353720794157.9129,44068153114.841896,73002066011.13812,124574368315.62344,53786621905.58826,97462794381.8467,267592869488.8177
37,timeSeries_CH0SP0SE0WE1BP0RE1CO1DI0WO0CS1.csv,84116855376.04495,482369939104.2522,296008013335.00507,168508362430.53818,15007150331.330599,79475496836.9776,34811360694.0349,112641872192.36374,31543508392.18226,339491020060.792,46669711191.33402,69928966666.07716,119405317546.5138,51687102006.05601,94316153339.13017,255581304975.2359
38,timeSeries_CH0SP0SE0WE1BP1RE0CO0DI0WO0CS1.csv,83638537341.59972,486515765379.4373,295887329433.157,168897188325.87115,14941261141.113619,78900233105.85443,35404565930.51961,112374843366.6677,31366605381.245956,337158993812.9573,44736524241.998955,69721185311.83585,119662430266.04242,51275046267.92926,94070800211.78874,254206806316.69147
39,timeSeries_CH1SP0SE1WE0BP0RE0CO0DI0WO0CS1.csv,89756972479.51183,520819136318.4774,316759810762.4102,180157929708.87717,15975164897.523848,84382405838.70999,37851550776.46393,120134070163.42194,33606016915.781197,362383888553.1593,52056226771.57986,74376488496.70447,127489560506.31898,54813958776.51861,99886569936.72096,271390962896.17484
40,timeSeries_CH0SP1SE0WE1BP1RE0CO1DI1WO0CS0.csv,83067033051.10971,476582705176.2239,293051329649.61096,166742108189.94907,14749770512.549824,77701649075.43747,34946075194.88496,111621304195.52052,31122637767.3383,335370485510.5178,43870735100.051895,68250028339.34357,117377557200.20361,50286401726.878136,91973459365.31354,251956519688.30176
41,timeSeries_CH0SP0SE0WE1BP0RE1CO1DI0WO1CS0.csv,84072093641.27927,482223740352.38824,296146489849.5782,168393121199.86584,14895368038.066935,79435137562.90627,34878102906.81091,112893852232.75981,31570247061.24332,338526171297.0183,45452466290.88693,69762798870.64651,119433935190.58978,51462567084.17491,93893819260.55916,255155119122.5469
42,timeSeries_CH0SP0SE0WE1BP0RE0CO0DI1WO0CS1.csv,83810852906.54782,482750073559.0794,295114525173.77515,168133726071.75757,14828396463.357433,78671587958.66803,35251807906.416626,112355461933.64061,31380558887.818275,337727740367.0491,47917597431.765396,69210208641.66571,118713331913.53586,51212813991.98233,93357230087.815,253597435648.23776
43,timeSeries_CH0SP0SE1WE0BP0RE1CO0DI0WO0CS1.csv,89441394254.95862,511529064216.48596,314305562723.3648,178526259961.20688,15859248738.89767,84121487647.6307,37126111122.658226,119762316207.33673,33470359863.364258,359107173273.67413,49943848845.3684,74192540991.8745,127163188400.25186,54795271508.96035,99092692121.269,270772415316.3115
44,timeSeries_CH1SP0SE1WE0BP1RE1CO0DI1WO0CS1.csv,87914196796.37183,494392774002.3284,309835778704.91974,174834772375.8621,15340616263.793581,83585448190.95284,34868119139.975235,118494085874.17099,33228524662.818405,354129157331.38477,44341089876.87326,72994242659.48294,124858961782.86293,54062776435.02731,97129086282.298,267674948208.12985
45,timeSeries_CH0SP1SE0WE0BP1RE0CO1DI0WO1CS0.csv,88484216799.30878,512429452606.5896,312751848211.4176,178071471257.50778,15816748716.823229,82670273240.76051,37450153003.78302,118736215672.19302,33258166509.968678,355943574203.71704,43842511919.61784,72971770955.58101,125611352403.31682,53879443586.34841,98171152692.34705,268344765670.19196
46,timeSeries_CH1SP0SE1WE1BP0RE0CO0DI0WO0CS0.csv,84126314460.86636,488682094955.37164,296459885454.44965,169356949835.76782,15035530345.080473,79045758374.37688,35613235987.50018,112902794104.38939,31628091381.67752,339971009405.2754,47599847485.60117,69876429387.463,119734747141.12149,51463649683.94082,94108950436.77905,254693514196.20517
